"valor","unidad","vigenciadesde","vigenciahasta"
"2007.24","COP","2007-10-20T00:00:00.000","2007-10-22T00:00:00.000"
"2018.55","COP","2007-10-19T00:00:00.000","2007-10-19T00:00:00.000"
"1994.06","COP","2007-10-18T00:00:00.000","2007-10-18T00:00:00.000"
"2004.58","COP","2007-10-17T00:00:00.000","2007-10-17T00:00:00.000"
"1978.97","COP","2007-10-13T00:00:00.000","2007-10-16T00:00:00.000"
"1963.03","COP","2007-10-12T00:00:00.000","2007-10-12T00:00:00.000"
"1972.81","COP","2007-10-11T00:00:00.000","2007-10-11T00:00:00.000"
"1968.13","COP","2007-10-10T00:00:00.000","2007-10-10T00:00:00.000"
"1999.95","COP","2007-10-06T00:00:00.000","2007-10-09T00:00:00.000"
"2018.45","COP","2007-10-05T00:00:00.000","2007-10-05T00:00:00.000"
"2017.69","COP","2007-10-04T00:00:00.000","2007-10-04T00:00:00.000"
"2013.39","COP","2007-10-03T00:00:00.000","2007-10-03T00:00:00.000"
"2015.75","COP","2007-10-02T00:00:00.000","2007-10-02T00:00:00.000"
"2023.19","COP","2007-09-29T00:00:00.000","2007-10-01T00:00:00.000"
"2013.18","COP","2007-09-28T00:00:00.000","2007-09-28T00:00:00.000"
"2009.46","COP","2007-09-27T00:00:00.000","2007-09-27T00:00:00.000"
